timestamp,anglesHipRightX,anglesHipRightY,anglesHipRightZ,anglesHipRightAbs,anglesHipLeftX,anglesHipLeftY,anglesHipLeftZ,anglesHipLeftAbs,anglesKneeRightX,anglesKneeRightY,anglesKneeRightZ,anglesKneeRightAbs,anglesKneeLeftX,anglesKneeLeftY,anglesKneeLeftZ,anglesKneeLeftAbs,anglesAnkleRightX,anglesAnkleRightY,anglesAnkleRightZ,anglesAnkleRightAbs,anglesAnkleLeftX,anglesAnkleLeftY,anglesAnkleLeftZ,anglesAnkleLeftAbs,anglesSpineMidX,anglesSpineMidY,anglesSpineMidZ,anglesSpineMidAbs,anglesShoulderRightX,anglesShoulderRightY,anglesShoulderRightZ,anglesShoulderRightAbs,anglesElbowRightX,anglesElbowRightY,anglesElbowRightZ,anglesElbowRightAbs,anglesElbowLeftX,anglesElbowLeftY,anglesElbowLeftZ,anglesElbowLeftAbs,positionsHipRightX,positionsHipRightY,positionsHipRightZ,positionsHipLeftX,positionsHipLeftY,positionsHipLeftZ,positionsKneeRightX,positionsKneeRightY,positionsKneeRightZ,positionsKneeLeftX,positionsKneeLeftY,positionsKneeLeftZ,positionsAnkleRightX,positionsAnkleRightY,positionsAnkleRightZ,positionsAnkleLeftX,positionsAnkleLeftY,positionsAnkleLeftZ,positionsSpineMidX,positionsSpineMidY,positionsSpineMidZ,positionsShoulderRightX,positionsShoulderRightY,positionsShoulderRightZ,positionsElbowRightX,positionsElbowRightY,positionsElbowRightZ,positionsElbowLeftX,positionsElbowLeftY,positionsElbowLeftZ,Right,Left
201711292200549986,-28.29511,-155.8394,1.342992,18.07838,30.16557,21.38513,-2.610156,21.39125,-10.2588,-23.88846,-8.925077,13.03179,-12.2398,-40.85271,2.949516,12.98145,95.15191,-214.3243,5.395918,94.48183,59.97728,-38.49232,4.977086,59.96889,2.076716,-1.289263,0.1360586,2.080272,-6.130065,82.79371,-9.810173,10.82801,19.54946,39.85629,-11.24776,21.96895,19.68402,-89.72262,4.781838,20.18388,-0.0136505,0.7972302,1.241333,-0.1483274,0.7987738,1.241332,-0.004043539,0.5004882,1.377211,-0.1598136,0.4983833,1.039844,-0.03824018,0.2263547,1.562167,-0.154232,0.1774505,0.9074717,-0.08546592,1.091645,1.300481,0.05107951,1.25393,1.279344,0.1200757,1.02133,1.234747,-0.2630442,1.019225,1.298362,4,4
201711292200550286,-26.10436,-141.8238,1.188007,16.22836,28.94162,18.4571,-2.373883,20.46279,-17.29046,-59.80792,-7.341808,19.44118,-12.52612,-49.16138,3.038013,13.09378,104.4581,-216.8018,2.200321,103.824,60.81366,-34.44241,1.922415,60.83562,2.089259,-0.5562491,0.1274551,2.0925,-5.793353,79.64407,-9.77635,10.70944,18.35984,40.34832,-10.71434,20.64979,19.77531,-85.93669,4.371803,20.17678,-0.007076515,0.798105,1.213623,-0.1421029,0.7997712,1.213623,0.001382144,0.5013141,1.332688,-0.1525766,0.4979746,1.019402,-0.02537307,0.2394428,1.537534,-0.1451485,0.1743431,0.8963223,-0.07864837,1.090972,1.274621,0.05639488,1.254393,1.253958,0.1251185,1.016458,1.212401,-0.2570512,1.021552,1.273047,5,4
201711292200550638,-23.82797,-141.0657,1.449749,14.4596,27.34506,15.74805,-2.107016,19.23335,-23.665,-79.45101,-6.507536,25.27107,-12.77747,-61.85907,3.120074,13.19881,112.6095,-218.3817,1.034584,112.0128,62.07961,-24.79326,1.071051,62.10869,2.116249,0.1079075,0.1247783,2.119409,-5.515412,77.7621,-10.16111,11.00755,17.7337,42.88561,-10.07237,19.81643,19.95525,-84.93751,5.145346,20.5876,-0.003652035,0.7999263,1.185301,-0.1388577,0.8014943,1.185301,0.006196906,0.5028036,1.287861,-0.1480573,0.4976789,1.00107,-0.01467847,0.251664,1.50932,-0.138585,0.1719009,0.8897295,-0.07508361,1.090658,1.247425,0.05803394,1.255471,1.22757,0.1261029,1.013171,1.191697,-0.2554061,1.024226,1.245228,5,5
201711292200550929,-20.2554,-127.8513,1.712464,12.23359,24.81197,12.14718,-1.610837,17.34621,-29.45172,-103.4849,-5.426983,30.60946,-12.72704,-74.14264,2.938123,13.00648,117.8381,-217.5047,-1.51571,117.2996,63.94415,-9.648956,-0.8565502,63.98842,2.147586,0.4112718,0.1081283,2.150221,-4.595263,72.97095,-10.376,11.02081,17.32195,46.18056,-9.651688,19.28029,19.0101,-81.27156,6.016187,20.05666,0.005442964,0.8031642,1.161931,-0.1297536,0.8045922,1.161931,0.01626361,0.5043431,1.240728,-0.1367782,0.498218,0.9924642,0.001700269,0.2592746,1.469511,-0.1260584,0.1715893,0.8956819,-0.06520711,1.091164,1.225187,0.0663211,1.256775,1.206666,0.1331579,1.012074,1.176087,-0.2488384,1.023918,1.220559,5,5
201711292200551270,-16.64334,-118.9569,2.177928,10.74716,22.42852,7.703587,-0.9747385,15.39433,-34.87547,-126.6488,-4.362762,35.58835,-12.53987,-93.30702,2.604966,12.64569,122.9385,-144.1494,-3.468071,122.4431,65.65089,9.4606,-1.814573,65.70335,2.209729,0.3784488,0.09518667,2.211912,-3.939119,68.41096,-10.62653,11.10429,16.98513,49.71724,-9.225471,18.80413,19.15011,-79.74067,6.971334,20.5202,0.01697139,0.8072659,1.133541,-0.1183424,0.8084378,1.133541,0.02968571,0.5074177,1.188864,-0.122642,0.499237,0.9789641,0.02221291,0.2664216,1.423953,-0.1109146,0.1713763,0.8960693,-0.05267916,1.091586,1.197197,0.07685421,1.258548,1.181311,0.1421433,1.011189,1.156176,-0.239969,1.024353,1.192387,5,5
201711292200551681,-12.10261,-109.1896,2.440309,10.23942,19.96261,1.341004,-0.06656379,13.49168,-40.362,-149.2635,-2.633317,40.67084,-12.422,-113.9414,2.01292,12.3432,127.0503,-76.33458,-4.677582,126.5882,67.60001,31.69712,-1.395634,67.65047,2.278557,-0.7663087,0.09233543,2.280526,-3.095242,61.74025,-10.93947,11.23802,16.68158,53.02039,-8.690222,18.33309,18.86475,-78.02361,8.079773,20.6964,0.0279935,0.8116505,1.105988,-0.1070603,0.8125882,1.105988,0.04085386,0.5109673,1.133023,-0.1075661,0.5005157,0.9674644,0.04226051,0.2720913,1.370581,-0.09530442,0.1718646,0.9000005,-0.04003481,1.09167,1.169315,0.08806115,1.260779,1.157056,0.1507781,1.011223,1.136778,-0.2317016,1.02562,1.163499,5,5
201711292200551972,-7.076111,-96.86819,2.066159,10.69151,17.44472,-6.800231,0.9954394,11.94649,-44.3704,-165.234,0.2069836,44.55672,-12.73154,-129.7083,1.372298,12.54117,128.0537,-20.42048,-6.421556,127.6295,70.21156,55.25928,-1.004822,70.25681,2.32789,-3.521008,0.08980271,2.329511,-2.36275,54.30156,-11.06867,11.23707,16.95549,57.77283,-8.343688,18.48445,19.35399,-76.78776,8.831478,21.39561,0.03899612,0.8155891,1.08598,-0.09561721,0.8163071,1.08598,0.04756439,0.5140086,1.083676,-0.09215075,0.5019183,0.9636598,0.05936434,0.2737055,1.314837,-0.07966004,0.174136,0.9141127,-0.0267028,1.091591,1.148155,0.1002851,1.26289,1.139294,0.16022,1.012458,1.123949,-0.2225946,1.028235,1.142105,0,5
201711292200552253,-2.787385,-85.04459,1.547056,10.925,14.5792,-13.73287,1.959078,10.1097,-47.08755,-179.232,3.229419,47.28833,-12.82216,-143.4994,0.9065537,12.53125,128.1668,28.11028,-8.837642,127.7901,72.67438,75.96276,-1.326593,72.71894,2.462918,-5.00501,0.08386041,2.464001,-0.8320726,45.54408,-11.43314,11.57032,16.82517,59.70023,-8.129068,18.30565,18.42609,-71.7787,9.692133,20.96198,0.05064475,0.819377,1.065739,-0.08353705,0.819765,1.065739,0.05422656,0.5172248,1.03666,-0.07655384,0.5023493,0.9596803,0.07712968,0.2731398,1.257097,-0.06326061,0.1754269,0.9269094,-0.01282293,1.09135,1.128409,0.1137212,1.264834,1.123406,0.170605,1.013924,1.109912,-0.2131696,1.03077,1.118481,0,5
201711292200552611,2.053442,-75.15653,0.4108795,12.12349,12.49948,-24.28242,2.814265,8.839457,-48.6247,-192.5845,6.381131,49.00949,-12.86404,-154.714,0.3415585,12.48166,127.3359,71.61212,-10.41862,126.9984,75.19428,95.5249,-1.315239,75.23417,2.27016,-13.16675,0.1319439,2.279193,0.1706434,32.18922,-11.9716,12.01327,18.77885,69.55759,-9.387794,20.58628,18.53186,-71.09135,10.6188,21.42343,0.06704213,0.8224692,1.044121,-0.06711666,0.822202,1.044121,0.0635581,0.5197898,0.9909918,-0.05559399,0.4990651,0.955127,0.09660201,0.2702428,1.196829,-0.04124553,0.1734161,0.9399123,0.004440563,1.088759,1.102298,0.1313547,1.267693,1.101043,0.1864068,1.015762,1.09381,-0.1994495,1.033036,1.092502,0,5
201711292200552909,5.525576,-63.51876,-0.6974393,12.58662,9.919623,-33.49598,3.738253,7.531594,-47.73511,-200.3965,9.14251,48.53419,-12.90999,-159.4762,0.1239998,12.47705,124.3159,104.9063,-12.62225,124.0624,77.78836,111.3932,-2.740297,77.83488,2.40833,-16.8459,0.06829278,2.417102,2.275749,21.69674,-12.61882,12.96408,19.74608,75.55242,-10.37409,21.89195,17.37362,-66.53765,11.68504,21.01814,0.08284877,0.82384,1.026173,-0.05177476,0.8229193,1.026173,0.07174071,0.5203311,0.954397,-0.03593593,0.4926172,0.95316,0.1125178,0.2625796,1.137406,-0.01899537,0.1689697,0.9544427,0.02152579,1.086275,1.082763,0.1491724,1.270041,1.084447,0.2020539,1.018201,1.080006,-0.1868166,1.031948,1.06711,0,0
201711292200553300,9.06585,-53.06723,-1.948886,13.24685,7.326674,-46.89056,4.697706,6.278476,-44.58022,-198.5195,12.66251,46.78381,-12.51985,-161.2967,-0.2830788,12.02833,119.4342,126.8215,-15.21645,119.3174,80.20959,126.8351,-3.59864,80.25628,2.498128,-31.79442,0.02425509,2.506145,3.80328,1.500606,-13.29918,13.73456,21.34735,84.2597,-11.61992,23.86399,17.94463,-64.61043,12.6845,21.91867,0.09703063,0.8237893,1.005822,-0.03841884,0.8225881,1.005822,0.07819666,0.5194492,0.9169431,-0.01734145,0.4861898,0.9513936,0.1295983,0.260506,1.065396,0.002030094,0.1643839,0.9688969,0.03612352,1.082007,1.059124,0.1641124,1.270802,1.062831,0.2159619,1.020813,1.06401,-0.1756959,1.031042,1.040563,0,0
201711292200553621,11.85174,-43.10668,-3.040853,13.80879,4.939929,-60.27473,5.568999,5.458186,-38.98038,-185.5044,15.70264,43.6885,-12.16441,-157.7392,-0.7201949,11.65912,111.4681,132.0115,-12.26117,111.3,82.4669,139.6069,-4.246405,82.5116,2.570154,-44.71019,-0.01184295,2.577324,5.355288,-15.19922,-14.16154,14.79126,22.50475,90.48202,-12.68041,25.37822,18.56453,-62.64117,13.74191,22.91406,0.1079833,0.8223381,0.9900883,-0.02837066,0.8210726,0.9900883,0.08266,0.517019,0.8887007,-0.002454649,0.4811864,0.9520983,0.14472,0.2495817,0.9933956,0.01880667,0.1615667,0.9836293,0.04717276,1.077527,1.040597,0.1762407,1.270865,1.046336,0.2272144,1.023553,1.050902,-0.1673304,1.031646,1.018924,0,0
201711292200554212,16.1128,-30.06633,-4.546476,14.3721,1.327846,-80.51606,7.048864,4.070326,-29.36846,-174.8608,22.05288,43.46534,-11.70133,-158.269,-1.579741,11.13098,101.8992,148.3124,-2.004491,101.6494,85.71969,159.8611,-4.846854,85.7581,2.706135,-69.84383,-0.04490742,2.712252,9.250582,-50.50588,-15.68449,17.22672,23.54935,97.86816,-13.51073,26.68183,18.04813,-56.93371,16.12838,23.7308,0.1196061,0.8190055,0.9575872,-0.01796177,0.8172885,0.9575872,0.08549536,0.5126094,0.8355098,0.01586748,0.4777703,0.9460735,0.1721448,0.2453107,0.8658783,0.04026335,0.1607193,1.000876,0.0585884,1.068711,1.003953,0.1875964,1.269128,1.013244,0.2380794,1.026043,1.023925,-0.1625655,1.028504,0.9703217,0,0
201711292200554938,19.05419,-14.6155,-6.097034,14.30453,-2.437371,-103.6513,9.108627,3.863026,-15.53515,-158.9012,29.72169,44.36572,-11.76392,-151.289,-3.379018,11.43248,90.65925,155.0328,24.78834,90.41013,89.73083,180.5976,-6.497063,89.77887,2.865344,-94.43895,-0.07344478,2.870077,13.24647,-84.26689,-16.86653,19.6372,23.68855,101.4083,-14.03056,27.08528,18.20493,-50.51207,17.83933,24.64991,0.126115,0.8123749,0.9260086,-0.01341006,0.8098973,0.9260086,0.08331209,0.5039892,0.7929167,0.03153723,0.4735642,0.9402176,0.1984981,0.242819,0.7372594,0.05683071,0.1610205,1.020405,0.06422371,1.057204,0.9683278,0.1939041,1.263645,0.9804913,0.2451269,1.027272,0.9943731,-0.1620864,1.021652,0.923492,0,0
201711292200555624,19.94875,2.842437,-7.686502,13.90924,-4.577004,-116.613,11.15197,4.781038,-3.368373,-140.86,34.69815,43.07132,-13.6868,-142.5395,-5.387077,13.73717,80.80343,147.8651,47.43299,80.18441,94.06982,195.5924,-8.183644,94.12589,3.015089,-116.85,-0.08871377,3.018349,16.36503,-110.3335,-17.63073,21.59278,23.03226,100.9658,-14.06713,26.59898,18.54427,-45.37037,18.71946,25.30761,0.1246155,0.8036742,0.8990699,-0.01711571,0.80067,0.8990699,0.07366516,0.4932885,0.7673974,0.03920862,0.469397,0.9265535,0.2049044,0.2309234,0.6471053,0.06439821,0.1633033,1.030126,0.0610398,1.04572,0.9385036,0.1934443,1.255635,0.9527255,0.2455226,1.027521,0.9666057,-0.1668368,1.012783,0.8858461,0,0
201711292200556216,19.48453,13.39377,-8.325689,13.03728,-7.615934,-135.1785,13.08725,6.853051,4.894146,-125.6706,38.20707,41.20873,-13.77756,-122.8904,-7.410867,14.60348,74.77265,135.5819,64.78075,73.27586,97.4736,203.9288,-7.529156,97.5158,3.155303,-127.2347,-0.07644208,3.157139,17.77445,-121.7635,-17.94642,22.50549,22.35364,98.29124,-13.77792,25.93798,19.91849,-43.41374,18.95947,26.51498,0.1152458,0.7939139,0.8743967,-0.02854336,0.7905396,0.8743967,0.06135866,0.4816439,0.7509059,0.03760266,0.4667552,0.9183033,0.2069153,0.2160218,0.5962891,0.06161074,0.1664099,1.03777,0.05021598,1.034758,0.9120958,0.1867192,1.246419,0.9286826,0.2397902,1.024894,0.9406917,-0.1747752,1.003858,0.8576198,0,0
201711292200556967,18.85315,46.97562,-9.403651,12.53907,-11.22356,-132.2843,14.14002,8.688584,14.83168,-105.5655,38.69565,38.27605,-13.25701,-99.1983,-9.055305,14.85156,103.5855,53.39336,110.6185,100.8691,100.9736,210.4298,-5.731322,100.9827,3.521663,-64.12092,-0.4534086,3.575489,18.58069,-156.2121,-19.46187,24.14709,22.22391,95.52766,-13.2053,25.61943,22.01582,-43.49946,18.73474,28.1433,0.1109846,0.7828366,0.8469256,-0.03501927,0.778832,0.8469256,0.05586727,0.4686817,0.7338704,0.03949396,0.4637581,0.911227,0.1908835,0.2259712,0.5508906,0.06348287,0.1699336,1.047249,0.04112614,1.022021,0.8817141,0.1865741,1.236128,0.9026542,0.2391628,1.025325,0.913152,-0.1750307,0.99519,0.8310485,0,0
201711292200557570,16.93983,79.97653,-10.34386,12.1546,-13.62726,-119.5339,14.27496,10.48049,18.87825,-93.52248,36.59292,33.77934,-12.91893,-78.01237,-9.95542,15.07623,127.0525,-13.3426,143.0474,122.9237,103.5044,209.8263,-1.629124,103.4459,3.65982,-18.98951,-0.4546569,3.704675,16.6672,-171.7929,-20.75591,24.65123,23.05353,95.00568,-12.85332,26.22872,25.96456,-49.42818,18.04888,31.2301,0.1110547,0.7742187,0.8230959,-0.03686344,0.7692431,0.8230959,0.0562568,0.4590247,0.7259725,0.04177103,0.4623243,0.8995269,0.1743789,0.2286094,0.5450772,0.065782,0.174193,1.045108,0.03607467,1.011843,0.8560447,0.1893179,1.227967,0.8791429,0.2406987,1.027698,0.8893846,-0.169587,0.9941808,0.8148805,1,0
201711292200558221,15.03323,100.4858,-10.91448,11.58825,-15.17939,-110.9737,13.90444,11.51297,21.30243,-83.9958,35.32097,30.2021,-14.93144,-62.07927,-10.22422,17.12653,146.7728,-75.11161,170.5788,142.3249,107.1667,209.2625,0.6643176,107.0556,3.800175,16.56604,-0.4270826,3.835449,15.80047,-192.6689,-21.71851,25.22091,22.78572,90.64416,-13.42661,26.33742,27.9851,-50.09831,16.40532,32.26892,0.1200883,0.7662199,0.7961993,-0.02967381,0.7592946,0.7961993,0.06783208,0.4499512,0.711796,0.05072802,0.4581174,0.8777169,0.1755409,0.229662,0.5370878,0.0753057,0.1786536,1.038127,0.04035072,1.001824,0.8294401,0.1996723,1.22102,0.8590617,0.2502055,1.029179,0.8633305,-0.1557821,0.9961047,0.7976193,1,0
201711292200558925,13.09352,129.7583,-11.44075,11.25932,-14.72596,-87.88543,13.99341,12.17382,22.0015,-80.87453,33.18875,26.50644,-18.5089,-53.38097,-11.01832,20.83144,162.6413,-122.9476,190.4307,157.2727,110.83,208.2593,-0.8726431,110.7295,3.932078,41.47758,-0.414973,3.959592,15.24849,-199.229,-22.43545,25.75347,24.84897,95.1068,-15.12809,28.93956,29.38974,-52.06582,15.36079,32.9959,0.1285014,0.7573024,0.7696574,-0.02406297,0.74892,0.7696574,0.07810463,0.4406663,0.7008587,0.06013189,0.4522303,0.8482152,0.1729321,0.226039,0.5412405,0.08407608,0.1825884,1.023494,0.04431757,0.9906478,0.8006881,0.2057793,1.213434,0.8320971,0.259096,1.029386,0.8392857,-0.1443605,0.9993726,0.7790753,1,0
201711292200559571,12.30213,158.613,-12.02302,11.90719,-11.39504,-50.46132,12.57625,11.19239,17.51436,-37.24293,23.73055,17.52429,-14.74931,-34.60011,-8.401218,16.55001,138.9458,-126.6293,145.298,134.8322,102.6333,185.269,-4.186168,102.6444,4.442448,51.63523,-0.59059,4.478595,15.85576,-198.6834,-23.5043,27.17513,28.28418,102.567,-18.85109,33.64241,30.39599,-55.18936,15.72114,33.96444,0.133658,0.7478521,0.7457622,-0.02171411,0.7381052,0.7457622,0.08549026,0.4313272,0.6879165,0.05923682,0.4419691,0.8085338,0.1355779,0.1870996,0.5600219,0.09564784,0.1652388,0.9470409,0.04447439,0.9765009,0.7725245,0.201777,1.20443,0.8036584,0.2636091,1.029162,0.8189963,-0.1407442,0.9983323,0.7594082,1,0
201711292200560263,5.053745,170.4718,-18.4608,17.86053,-13.41555,-36.30512,2.804312,14.7716,13.80524,-0.620451,15.77447,9.786345,-11.21817,-27.54906,-5.812776,12.5928,122.6574,-133.3759,86.90121,119.1756,98.28114,177.2116,-25.59897,98.70148,4.394355,50.74142,-0.4819618,4.345757,66.14291,-100.56,44.63968,74.33383,33.09893,111.9539,-27.7687,42.30349,-31.2187,-64.51797,66.99049,74.98842,0.1682328,0.7300311,0.7057371,0.01549832,0.7092015,0.7057371,0.1183942,0.3944179,0.6649002,0.07910948,0.3927528,0.7539012,0.1324663,0.1411885,0.5716333,0.1112171,0.1235453,0.857605,0.05339361,0.9442179,0.7492089,0.218715,1.182832,0.7520967,0.2991728,1.024852,0.7787344,-0.1254747,1.056699,0.7298781,1,0
201711292200560937,-0.5262694,180.4133,-23.40856,22.56851,-8.898949,3.735975,-6.367343,17.72008,10.07766,29.25586,9.295725,4.127941,-8.400477,-7.352583,-3.684232,9.403902,109.6082,-142.6211,40.86834,106.8691,89.93488,124.2895,-39.20031,90.43364,4.583215,48.38923,-0.292367,4.434162,106.6478,-13.28934,-19.21468,111.5913,31.67196,113.9275,-31.55523,43.96214,-79.58017,-77.31266,104.6075,105.3015,0.183902,0.7092599,0.683021,0.02909148,0.6851248,0.683021,0.1357284,0.3597182,0.6586558,0.07202495,0.3521731,0.6836056,0.1238713,0.09938494,0.5986375,0.0955568,0.08841833,0.7331845,0.04668036,0.912005,0.7369174,0.223558,1.160428,0.7202401,0.3128506,1.006499,0.7449991,-0.1380112,1.095415,0.707563,1,0
